Quote on 1/12/16 15:53:16

NYSE
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
CWZ,<empty>,N/A,"instrument=CWZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,CORP-BACKED TRUST PFD 8.875% SER RCL CALLABLE
CX,4.46,Downtrend,"instrument=CX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.00%,"12,533,057",+.13,4.41,4.47,28,7,4.42,4.505,4.32,10.48,4.26,"1,262,266,750",CEMEX S.A.B. DE C.V. SPONS ADR PART CER
CXE,5.00,N/A,"instrument=CXE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.81%,"56,909",+.04,4.88,5.05,37,37,4.99,5.03,4.98,5.07,4.51,"31,098,000",MFS HIGH INCOME MUNICPAL TRUST SHRS OF BEN INT
CXH,9.93,N/A,"instrument=CXH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"15,188",0,9.92,10.20,0,17,9.96,9.96,9.93,10.07,8.85,"11,509,000",MFS INVESTMENT GRADE MUN TRUST SHRS OF BEN INT
CXO,80.52,Downtrend,"instrument=CXO
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.01%,"4,151,346",-1.65,75.22,80.43,2,1,83.59,84.89,77.41,134.13,80.54,"129,144,365",CONCHO RESOURCES INC COM
CXW,26.74,Range Bound,"instrument=CXW
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.93%,"746,875",-.25,26.62,26.75,1,1,27.15,27.31,26.59,42.31,24.21,"117,222,665",CORRECTIONS CORP OF AMERICA COM
CYD,9.25,Downtrend,"instrument=CYD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.61%,"38,603",-.55,7.68,10.45,1,10,9.79,9.845,9.25,20.96,9.80,"38,195,706",CHINA YUCHAI INTERNATIONAL LTD ORD (CYD)
CYE,<empty>,N/A,"instrument=CYE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,BLACKROCK CORP HIGH YIELD III EXC .6121 11/18/13 09255P107
CYH,22.29,Downtrend,"instrument=CYH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.71%,"4,288,765",-.62,21.21,22.99,25,1,23.36,24.16,21.19,65.00,22.66,"118,188,045",COMMUNITY HEALTH SYSTEMS COM
CYN,89.60,Range Bound,"instrument=CYN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,89.64,90.20,0,0,0,0,0,0,0,"55,778,000",CITY NATIONAL CORP CSH & STK MGR 11/2/15 RESEARCH
CYNI,0,N/A,"instrument=CYNI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,4.73,5.75,0,0,0,0,0,0,0,"49,312,000",CYAN INC MRG $.63 & .19936:1 8/3/15
CYS,6.84,Range Bound,"instrument=CYS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.72%,"1,583,487",-.12,6.80,6.88,3,2,7.00,7.01,6.805,9.30,6.95,"154,803,420",CYS INVESTMENTS INC COM
CYSpA,23.24,N/A,"instrument=CYSpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.36%,"10,135",-.3212,21.20,23.25,1,0,23.48,23.65,23.15,25.40,21.38,0,CYS INVESTMENTS INC REIT
CYSpB,22.30,N/A,"instrument=CYSpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.28%,"6,509",-.29,22.15,23.40,0,20,22.43,22.7299,22.25,24.34,19.64,0,CYS INVESTMENTS INC PERP QTLY DIV 7.5% CAL 4/30/18
CYT,75.17,Range Bound,"instrument=CYT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,75.16,79.03,0,0,0,0,0,75.20,42.50,"71,554,000",CYTEC INDUSTRIES INC CSH MGR $75.25/SH 12/9/15
CZZ,2.77,Downtrend,"instrument=CZZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.73%,"1,001,727",+.02,2.65,3.27,3,1,2.80,2.88,2.73,8.12,2.59,"264,690,880",COSAN LTD COM
D,68.90,Range Bound,"instrument=D
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.73%,"4,318,317",-.51,68.26,69.89,1,1,69.64,69.88,68.51,79.8904,64.54,"595,333,610",DOMINION RESOURCES INC COM
DAC,5.19,N/A,"instrument=DAC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.76%,"12,572",-.04,5.19,5.23,4,5,5.19,5.22,5.00,6.70,4.56,"109,781,744",DANAOS CORP COM
DAL,46.96,Range Bound,"instrument=DAL
trend=[GREEN, RED, GREEN, RED, RED, RED, GREEN, RED, GREEN, RED]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.47%,"12,105,953",+.22,46.66,46.89,1,1,47.07,47.475,45.82,52.77,34.61,"786,473,620",DELTA AIR LINES INC COM
DAN,12.54,Range Bound,"instrument=DAN
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.08%,"3,071,514",-.01,12.43,12.53,3,4,12.82,12.93,12.235,23.48,12.25,"152,896,180",DANA HOLDING CORP COM
DANG,6.50,Range Bound,"instrument=DANG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.76%,"486,699",-.05,6.35,6.59,2,6,6.56,6.59,6.35,11.50,5.5601,"80,933,419",E-COMMERCE CHINA DANGDANG COM
DAR,9.60,Range Bound,"instrument=DAR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.78%,"3,483,130",+.35,7.95,11.10,1,20,9.36,9.61,9.265,17.96,8.95,"164,726,140",DARLING INGREDIENTS INC COM
DATA,88.49,Range Bound,"instrument=DATA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.56%,"801,785",+1.36,85.65,88.25,1,3,88.34,90.99,85.58,131.34,76.01,"72,431,668",TABLEAU SOFTWARE INC COM
DB,22.93,Range Bound,"instrument=DB
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.10%,"1,775,792",+.25,22.76,22.94,1,1,23.03,23.1299,22.64,36.205,22.08,"1,378,400,000",DEUTSCHE BANK AG ORD
DBD,25.84,Downtrend,"instrument=DBD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.92%,"545,758",-.24,21.44,30.26,1,1,26.24,26.34,25.49,38.94,25.67,"64,976,900",DIEBOLD INC COM
DCA,3.50,N/A,"instrument=DCA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.28%,"145,074",-.01,2.90,4.10,1,1,3.55,3.5599,3.50,4.90,3.67,"12,100,000",VIRTUS TOTAL RETURN FUND COM
DCE,<empty>,N/A,"instrument=DCE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,DB CAPITAL FUNDING X PFDS DIV 7.35% PERPETUAL
DCI,27.01,Range Bound,"instrument=DCI
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.82%,"1,353,211",+.22,26.84,27.00,6,1,27.10,27.20,26.595,38.46,26.28,"132,650,034",DONALDSON INC COM
DCM,20.72,Range Bound,"instrument=DCM
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.62%,"142,817",+.33,17.19,24.24,1,1,20.70,20.73,20.53,22.64,15.42,"3,881,483,800",NTT DOCOMO INC SPONS ADR
DCO,14.20,Range Bound,"instrument=DCO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"31,978",0,11.76,16.68,1,1,14.26,14.31,13.63,33.45,14.02,"11,083,369",DUCOMMUN INC DEL COM
DCT,36.33,Range Bound,"instrument=DCT
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.68%,"741,650",-.25,36.17,36.33,3,1,36.97,36.97,36.07,38.82,31.08,"88,323,872",DCT INDUSTRIAL TRUST INC COM
DD,58.60,Range Bound,"instrument=DD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.98%,"4,839,482",-.58,55.01,58.82,2,2,59.55,59.87,57.85,76.614339,47.11,"876,407,000",DU PONT E I DE NEMOURS & CO COM
DDpA,78.11,N/A,"instrument=DDpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.51%,"1,800",-2.84,77.67,78.95,1,2,78.07,79.77,78.03,92.82,72.78,0,DU PONT E I DE NEMOURS & CO PFD $3.50 SER A CALLABLE
DDpB,97.89,N/A,"instrument=DDpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.90%,"2,215",-.89,95.90,99.00,1,4,95.6933,98.00,95.6933,111.00,89.00,0,DU PONT E I DE NEMOURS & CO PFD $4.50 SER B CALLABLE
DDC,9.81,Uptrend,"instrument=DDC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"384,535",0,8.14,11.49,1,1,9.79,9.88,9.52,20.30,7.27,"85,290,979",DOMINION DIAMOND CORP COM
DDD,7.78,Downtrend,"instrument=DDD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.87%,"3,292,038",-.23,7.76,7.79,1,20,8.09,8.3798,7.54,33.17,7.80,"112,077,951",3 D SYSTEMS CORP COM
DDE,.9775,N/A,"instrument=DDE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.26%,"7,715",-.0025,.9685,.9795,1,1,.9800,.9920,.9300,1.2400,.8000,"32,861,670",DOVER DOWNS GAMING & ENTERTAIN COM
DDF,8.42,N/A,"instrument=DDF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.24%,"28,253",-.02,8.22,8.65,20,30,8.49,8.49,8.39,10.44,8.11,"12,876,000",DELAWARE INVESTMENTS DIV & INC COM
DDR,16.27,Range Bound,"instrument=DDR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.18%,"5,378,374",+.03,16.20,16.26,3,4,16.08,16.34,15.61,20.405,14.71,"362,129,770",DDR CORP COM
DDS,62.04,Range Bound,"instrument=DDS
trend=[null, RED_OVER_GREEN, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.62%,"413,557",-.39,60.54,64.14,3,3,63.39,64.33,61.31,144.21,60.66,"36,714,860",DILLARDS INC CL A COM
DDT,26.7889,N/A,"instrument=DDT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.60%,"3,993",+.1589,26.62,26.79,1,0,26.81,26.94,26.74,27.129,25.77,"8,000,000",DILLARDS CAPITAL TRUST PFD 7.5% 8-1-38
DE,74.52,Range Bound,"instrument=DE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.50%,"2,906,156",+.37,74.08,74.31,1,2,75.00,75.08,73.10,98.23,71.85,"316,700,100",DEERE & CO COM
DEG,24.45,Range Bound,"instrument=DEG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"85,568",0,21.00,28.60,1,1,24.41,24.49,24.23,25.14,18.586,"411,798,230",DELHAIZE 'LE LION' ADS RPTS
DEI,28.92,Range Bound,"instrument=DEI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.09%,"1,404,934",-.32,24.00,33.85,1,1,29.55,29.55,28.78,32.32,26.665,"146,779,350",DOUGLAS EMMETT INC COM
DEL,55.08,Range Bound,"instrument=DEL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.82%,"47,752",-1.02,54.82,71.00,0,5,56.50,56.92,54.78,70.29,54.53,"12,429,464",DELTIC TIMBER CORP COM
DEO,106.27,Range Bound,"instrument=DEO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.99%,"661,727",+1.04,103.00,112.00,2,2,105.75,106.39,105.32,122.51,100.59,"628,579,430",DIAGEO PLC SPONSORED ADR
DEX,8.79,N/A,"instrument=DEX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.57%,"72,280",-.05,8.57,9.11,28,27,8.90,8.912,8.74,11.87,9.02,"11,750,000",DELAWARE ENHNCD GLB DIV INC COM
DF,17.85,Range Bound,"instrument=DF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.35%,"3,058,970",+.41,16.35,18.34,1,1,17.92,18.34,17.665,19.74,14.555,"91,357,395",DEAN FOODS COMPANY COM
DFS,51.00,Range Bound,"instrument=DFS
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.01%,"3,418,712",+.51,50.73,55.26,3,1,50.97,51.36,50.36,64.10,49.88,"427,483,800",DISCOVER FINL SVCS COM
DFT,30.87,Range Bound,"instrument=DFT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.75%,"893,244",+.23,30.50,33.49,2,3,30.93,30.96,30.58,38.30,24.88,"65,407,075",DUPONT FABROS TECHNOLOGY COM
DFTpA,25.56,N/A,"instrument=DFTpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.71%,"6,446",+.18,24.50,25.56,1,0,25.50,25.56,25.3801,26.29,25.0035,0,DUPONT FABROS TECHNOLOGY PFD SER A CUMULATIVE
DFTpB,25.48,N/A,"instrument=DFTpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.15%,"15,276",+.2901,25.30,25.48,1,1,25.1344,25.48,25.1344,26.50,24.86,0,DUPONT FABROS TECHNOLOGY PRFD B 7.625 PERP CL
DG,70.73,Range Bound,"instrument=DG
trend=[null, GREEN, GREEN, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.57%,"2,990,069",+1.09,69.56,73.33,3,1,70.00,70.90,69.74,81.42,59.75,"290,934,510",DOLLAR GENERAL CORP COM
DGI,13.90,Range Bound,"instrument=DGI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.07%,"646,957",+.01,11.52,16.27,1,1,13.99,14.37,13.54,35.91,12.41,"70,001,652",DIGITAL GLOBE INC COM
DGX,68.24,Range Bound,"instrument=DGX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.44%,"784,185",+.30,65.88,69.73,1,1,68.67,69.43,67.23,89.00,60.07,"143,349,710",QUEST DIAGNOSTICS INC COM
DHF,3.01,N/A,"instrument=DHF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.33%,"284,457",+.01,2.99,3.05,2,1,3.03,3.03,3.00,3.75,2.84,"67,384,000",DREYFUS HIGH YIELD STRAT FD CLOSE END FUNDS
DHG,12.90,N/A,"instrument=DHG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.31%,"37,693",-.04,11.58,15.11,78,1,12.94,12.99,12.82,14.94,12.62,0,DEUTSCHE HIGH INCOME OPP FUND
DHI,28.20,Range Bound,"instrument=DHI
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.81%,"7,033,997",+.50,27.99,28.17,1,1,28.00,28.39,27.41,33.10,22.1199,"368,702,050",D R HORTON INC COM
DHR,88.55,Range Bound,"instrument=DHR
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.11%,"2,897,740",+.10,88.11,89.84,2,2,89.63,89.63,87.40,97.62,81.25,"685,285,310",DANAHER CORP DEL COM
DHT,6.37,Downtrend,"instrument=DHT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.21%,"5,128,163",-.28,6.11,6.37,11,2,6.54,6.56,5.84,9.31,6.05,"92,850,581",DHT HOLDINGS INC COM
DHX,8.87,Range Bound,"instrument=DHX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.80%,"533,078",+.07,7.35,10.39,1,1,8.87,8.95,8.65,10.48,7.09,"52,661,098",DHI GROUP INC COM
DIN,83.79,Range Bound,"instrument=DIN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.40%,"213,453",-.34,79.47,88.07,1,1,84.31,85.31,83.15,114.23,80.555,"18,633,603",DINE EQUITY INC COM
DIS,101.46,Range Bound,"instrument=DIS
trend=[GREEN, RED, GREEN, RED, GREEN, GREEN, RED, GREEN, RED, GREEN]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.54%,"8,857,612",+1.54,100.83,101.39,1,1,100.97,101.85,100.34,122.08,90.00,"1,653,177,900",WALT DISNEY CO COM
DK,21.13,Range Bound,"instrument=DK
trend=[null, RED_OVER_GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.64%,"761,452",+.34,20.15,24.74,4,4,21.28,21.54,20.45,41.15,20.145,"62,202,745",DELEK US HOLDINGS IN COM
DKL,29.710,Range Bound,"instrument=DKL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.63%,"37,371",-1.12,29.660,46.460,0,1,30.870,31.550,29.010,48.460,28.050,"24,250,105",DELEK LOGISTICS PARTNERS LP
DKS,35.33,Range Bound,"instrument=DKS
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.64%,"2,026,011",+.91,34.85,35.34,5,1,34.93,35.62,34.73,60.33,33.42,"114,982,232",DICK'S SPORTING GOODS INC COM
DKT,27.24,N/A,"instrument=DKT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.07%,"56,048",+.02,26.72,29.36,5,10,27.22,27.30,27.18,29.47,26.23,0,DB CONT CAPITAL TRUST V PFD PERP/CALL DIV 8.05%
DL,12.47,Downtrend,"instrument=DL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.63%,"79,827",+.32,10.31,14.59,1,1,12.24,12.5776,12.11,22.00,7.85,"35,601,733",CHINA DISTANCE EDUCATION HOLDG COM
DLB,31.44,Range Bound,"instrument=DLB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.51%,"233,838",-.16,28.76,34.10,2,2,31.86,32.07,31.10,42.67,29.87,"100,851,248",DOLBY LABORATORIES INC COM
DLPH,74.95,Downtrend,"instrument=DLPH
trend=[null, GREEN, GREEN, RED, GREEN, RED, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.17%,"5,933,409",-.89,71.62,78.74,1,1,77.21,77.45,72.58,90.57,66.10,"280,088,170",DELPHI AUTOMOTIVE COM
DLR,78.08,Range Bound,"instrument=DLR
trend=[null, RED_OVER_GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.66%,"1,972,767",-.52,75.27,81.26,3,3,79.30,79.54,77.91,78.95,60.66,"146,343,680",DIGITL REALTY TRUST INC COM
