Quote on 1/12/16 15:53:53

S&P 500
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
MMC,52.67,Range Bound,"instrument=MMC
trend=[RED_OVER_GREEN, RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.94%,"3,104,741",+.49,52.40,52.74,3,2,52.54,52.74,51.86,59.99,50.90,"521,648,200",MARSH & MCLENNAN COS INC COM
MNK,65.97,Range Bound,"instrument=MNK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.23%,"2,244,257",+.80,48.45,66.99,1,1,65.67,69.01,63.41,134.2599,52.01,"115,947,044",MALLINCKRODT PUB LTD ORD
MNST,147.30,Range Bound,"instrument=MNST
trend=[GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.86%,"1,243,450",+1.26,145.01,147.29,2,2,146.79,149.32,146.22,160.50,111.92,"202,722,460",MONSTER BEVERAGE CORP COM
MO,59.38,Range Bound,"instrument=MO
trend=[null, GREEN, RED, RED, RED, RED, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.13%,"5,621,116",-.08,59.14,59.37,1,1,59.96,60.08,58.92,61.74,47.31,"1,960,679,400",ALTRIA GROUP INC COM
MON,92.52,Range Bound,"instrument=MON
trend=[GREEN, RED, GREEN, GREEN, GREEN, GREEN, GREEN, RED, GREEN, GREEN]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.26%,"4,025,754",+.24,89.46,92.52,1,1,92.85,93.33,91.82,126.00,81.22,"440,355,440",MONSANTO CO COM
MOS,24.56,Downtrend,"instrument=MOS
trend=[GREEN, RED, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+3.19%,"8,549,868",+.76,24.36,24.59,6,1,24.30,24.765,23.65,53.83,23.52,"352,515,070",THE MOSAIC CO COM
MPC,46.39,Range Bound,"instrument=MPC
trend=[RED_OVER_GREEN, GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.47%,"4,931,889",+.67,43.62,47.77,1,4,46.21,47.08,45.12,60.38,37.62,"532,974,079",MARATHON PETE CORP COM
MRK,51.76,Range Bound,"instrument=MRK
trend=[GREEN, RED, RED, RED, RED, GREEN, RED, GREEN, RED, RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.00%,"11,315,828",+.51,51.48,51.71,1,1,51.51,52.07,50.98,63.62,45.69,"2,793,543,100",MERCK & CO INC. COM
MRO,9.19,Downtrend,"instrument=MRO
trend=[null, BRIGHT_RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-4.47%,"25,498,392",-.43,9.09,9.14,2,37,9.70,9.76,8.71,31.53,9.37,"677,260,120",MARATHON OIL CORP COM
MS,28.46,Range Bound,"instrument=MS
trend=[GREEN, RED, GREEN, BRIGHT_RED, BRIGHT_RED, RED, GREEN, RED, GREEN, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",0.00%,"15,895,869",0,28.30,28.44,1,8,28.74,28.88,28.00,41.04,27.81,"1,936,224,000",MORGAN STANLEY COM
MSFT,52.78,Range Bound,"instrument=MSFT
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.92%,"35,925,963",+.48,52.60,52.70,1,1,52.76,53.10,52.06,56.85,39.72,"7,987,913,200",MICROSOFT CORP COM
MSI,64.91,Range Bound,"instrument=MSI
trend=[RED_OVER_GREEN, RED, RED_OVER_GREEN, GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.84%,"1,125,064",+.54,63.58,66.30,2,2,64.93,65.05,63.85,72.97,56.40,"176,561,670",MOTOROLA INC COM
MTB,110.49,Range Bound,"instrument=MTB
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.25%,"1,317,806",+1.36,104.88,116.24,2,2,110.38,110.74,109.02,134.00,108.32,"133,289,777",M & T BANK CORPORATION COM
MU,12.72,Downtrend,"instrument=MU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.52%,"25,666,217",+.19,12.62,12.72,10,25,12.72,13.24,12.40,32.99,12.21,"1,037,455,900",MICRON TECHNOLOGY INC COM
MUR,18.24,Downtrend,"instrument=MUR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.44%,"5,040,354",-.08,17.10,18.94,1,1,19.13,19.13,17.48,52.00,17.87,"172,024,730",MURPHY OIL CORP COM
MYL,50.09,Range Bound,"instrument=MYL
trend=[null, RED, RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.19%,"4,310,804",+.59,49.73,50.10,1,1,49.73,50.67,48.77,76.685,37.59,"491,747,020",MYLAN N V COM
NAVI,10.01,Downtrend,"instrument=NAVI
trend=[null, GREEN, RED, GREEN, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.10%,"4,644,422",+.01,9.93,10.99,2,1,10.15,10.28,9.81,22.405,9.80,"362,308,650",NAVIENT CORP COM
NBL,28.60,Range Bound,"instrument=NBL
trend=[null, BRIGHT_RED, RED, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.35%,"7,032,686",-.39,28.32,28.61,1,1,29.45,29.55,27.34,53.675,28.69,"428,554,160",NOBLE ENERGY INC COM
NDAQ,57.58,Range Bound,"instrument=NDAQ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.52%,"1,278,599",+.30,53.00,58.25,7,7,57.89,57.96,57.28,60.1097,44.82,"164,236,530",NASDAQ INC COM
NEE,105.38,Range Bound,"instrument=NEE
trend=[RED, GREEN, RED, RED, RED, GREEN, RED, RED, RED, GREEN]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.19%,"2,154,721",-.20,100.01,109.51,1,2,105.77,106.08,104.34,112.64,93.74,"460,535,910",NEXTERA ENERGY INC COM
NEM,17.01,Range Bound,"instrument=NEM
trend=[null, RED, RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",0.00%,"13,887,520",0,16.92,17.03,1,1,17.12,17.18,16.38,27.90,15.39,"529,117,500",NEWMONT MINING CORP COM
NFLX,116.58,Range Bound,"instrument=NFLX
trend=[null, GREEN, RED, GREEN, RED, GREEN, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.40%,"15,084,432",+1.61,116.25,116.40,2,2,116.11,117.78,115.08,133.27,45.264285,"427,388,290",NETFLIX.COM INC COM
NFX,29.31,Range Bound,"instrument=NFX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.14%,"3,357,139",+.33,22.70,42.42,1,1,29.63,29.90,28.34,41.34,22.31,"163,412,340",NEWFIELD EXPLORATION CO COM
NI,19.54,Range Bound,"instrument=NI
trend=[GREEN, GREEN, RED, RED, GREEN, RED, GREEN, GREEN, RED, GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.26%,"2,405,275",-.25,19.45,19.54,8,4,19.82,19.90,19.46,20.125,16.035,"318,671,280",NISOURCE INC COM
NKE,59.94,Downtrend,"instrument=NKE
trend=[GREEN, RED, GREEN, RED, RED, GREEN, RED, RED, GREEN, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.65%,"8,288,825",+.39,59.58,59.86,2,1,60.35,60.82,59.57,68.195,45.34505,"1,703,148,400",NIKE INC CL B
NLSN,45.29,Range Bound,"instrument=NLSN
trend=[GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.67%,"1,956,032",+.30,42.65,48.47,4,4,45.27,45.62,44.74,49.37,41.92,"364,057,940",NIELSEN HOLDINGS PLC COM
NOC,188.92,Range Bound,"instrument=NOC
trend=[GREEN_OVER_RED, RED_OVER_GREEN, GREEN, GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, GREEN, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.43%,"1,010,362",+.81,179.53,191.99,1,1,189.06,189.47,187.53,193.99,149.05,"182,383,040",NORTHROP GRUMMAN CORP COM
NOV,30.43,Range Bound,"instrument=NOV
trend=[null, RED, RED, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.60%,"7,234,892",+.48,30.15,32.94,1,1,30.39,30.605,29.75,61.03,29.55,"375,747,610",NATIONAL OILWELL VARCO INC COM
NRG,9.90,Range Bound,"instrument=NRG
trend=[RED, RED, GREEN, RED, BRIGHT_GREEN, GREEN, RED, GREEN, RED, GREEN]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-3.23%,"9,426,443",-.33,9.89,11.58,7,16,10.31,10.66,9.79,27.42,8.80,"314,176,330",NRG ENERGY INC COM
NSC,75.93,Range Bound,"instrument=NSC
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.05%,"1,862,198",-.04,73.01,77.49,1,1,76.54,77.35,73.60,112.05,72.10,"298,569,770",NORFOLK SOUTHERN CORP COM
NTAP,22.60,Downtrend,"instrument=NTAP
trend=[RED_OVER_GREEN, RED, RED, RED, RED, GREEN_OVER_RED, RED, RED, RED, GREEN_OVER_RED]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.65%,"4,090,056",-.38,22.45,24.46,5,2,23.20,23.30,22.295,40.86,22.47,"292,344,150",NETAPP INC COM
NTRS,66.31,Range Bound,"instrument=NTRS
trend=[null, GREEN, RED, RED, RED, RED, RED, RED, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.64%,"1,332,653",+.42,65.95,66.31,1,1,66.77,66.83,65.33,79.25,61.10,"231,220,300",NORTHERN TR CORP COM
NUE,36.29,Range Bound,"instrument=NUE
trend=[RED, GREEN, RED, RED, GREEN, RED, RED, GREEN, RED, GREEN]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.42%,"4,249,003",+.15,36.04,36.26,3,1,36.45,36.85,35.44,50.697,35.80,"319,614,900",NUCOR CORP COM
NVDA,30.18,Range Bound,"instrument=NVDA
trend=[RED, RED, GREEN, RED, RED, GREEN, GREEN, RED, RED, RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.68%,"11,726,664",+.50,30.04,30.31,40,3,30.21,30.62,29.97,33.94,18.94,"538,000,000",NVIDIA CORP COM
NWL,39.97,Downtrend,"instrument=NWL
trend=[GREEN, RED_OVER_GREEN, GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.58%,"3,922,995",+.62,39.42,42.50,1,1,39.81,40.05,38.87,50.90,36.33,"267,100,000",NEWELL RUBBERMAID INC COM
NWS,12.825,Range Bound,"instrument=NWS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.30%,"832,712",+.165,10.64,15.02,1,1,12.79,12.90,12.64,17.11,12.24,"581,175,290",NEWS CORPORATION CLASS B COM
NWSA,12.43,Range Bound,"instrument=NWSA
trend=[null, RED, RED, GREEN, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.80%,"3,800,640",+.22,12.34,14.56,1,1,12.35,12.48,12.215,17.55,12.06,"581,175,290",NEWS CORPORATION CLASS A COM
O,52.43,Range Bound,"instrument=O
trend=[RED, GREEN, RED, RED, RED, GREEN, RED, GREEN, RED, GREEN]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.31%,"2,794,892",+.16,52.21,52.42,2,1,52.52,52.59,51.76,55.5399,43.15,"249,600,460",REALTY INCOME CORPORATION COM
OI,14.11,Downtrend,"instrument=OI
trend=[GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-3.49%,"3,425,287",-.51,14.01,14.10,8,2,14.77,14.89,13.86,26.62,14.37,"160,837,780",OWENS ILL INC COM NEW
OKE,21.85,Uptrend,"instrument=OKE
trend=[GREEN, GREEN, GREEN, RED, GREEN, GREEN, GREEN, GREEN, GREEN, RED]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-3.36%,"5,059,042",-.76,21.55,25.97,1,1,23.94,23.94,20.64,51.53,18.84,"209,277,590",ONEOK INC CM (NEW)
OMC,70.80,Range Bound,"instrument=OMC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.65%,"1,556,068",+1.15,67.19,74.33,1,1,70.29,71.11,70.07,80.98,64.1216,"242,255,210",OMNICOM GROUP INC COM
ORCL,35.37,Range Bound,"instrument=ORCL
trend=[null, GREEN, RED, RED, RED, RED, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.23%,"18,441,325",+.43,35.20,35.32,4,1,35.32,35.55,34.985,45.33,34.52,"4,201,220,000",ORACLE CORP COM
ORLY,243.13,Range Bound,"instrument=ORLY
trend=[RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.18%,"786,079",+5.19,232.01,255.69,1,1,237.94,243.87,236.09,277.96,179.00,"98,639,942",O'REILLY AUTOMOTIVE INC COM
OXY,60.97,Range Bound,"instrument=OXY
trend=[GREEN, RED, RED, RED, RED, RED, RED, RED, RED, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.41%,"7,995,701",-.25,60.48,60.96,1,1,61.42,61.88,58.82,83.74,59.97,"763,735,870",OCCIDENTAL PETROLEUM CORP COM
PAYX,47.46,Range Bound,"instrument=PAYX
trend=[null, GREEN, RED, RED, RED, GREEN, RED, GREEN, RED, RED]
headPointer=9
separatorPointer=9
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.08%,"5,207,055",+.04,47.20,50.43,3,1,47.66,47.67,46.79,54.7805,41.59,"360,946,210",PAYCHEX INC COM
PBCT,15.02,Range Bound,"instrument=PBCT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.20%,"4,637,938",+.03,14.95,15.01,1,5,15.16,15.17,14.81,16.95,13.97,"310,233,410",PEOPLE'S UNITED FINANCIAL COM
PBI,19.01,Range Bound,"instrument=PBI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.05%,"1,734,222",+.01,15.77,21.44,1,1,19.20,19.23,18.76,24.53,18.59,"197,050,230",PITNEY BOWES INC COM
PCAR,45.19,Range Bound,"instrument=PCAR
trend=[GREEN_OVER_RED, GREEN, RED, RED, RED, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.09%,"1,644,914",-.04,44.86,46.04,4,3,45.64,46.02,44.51,68.44,44.57,"353,455,750",PACCAR INC COM
PCG,52.56,Range Bound,"instrument=PCG
trend=[null, RED, RED, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.63%,"3,495,194",+.33,52.31,52.56,1,1,52.51,52.65,51.52,60.21,47.33,"490,453,860",PACIFIC GAS & ELEC CO COM
PCL,43.14,Range Bound,"instrument=PCL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.29%,"2,578,716",-1.01,42.25,46.81,10,1,44.34,44.37,42.61,51.625,36.948,"173,598,750",PLUM CREEK TIMBER CO INC COM
PCLN,1148.92,Downtrend,"instrument=PCLN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.11%,"795,865",+12.64,1138.14,1150.00,2,19,1141.83,1160.504,1133.08,1476.515,990.6906,"49,783,883",PRICELINE GROUP INC COM
PCP,232.35,Range Bound,"instrument=PCP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.11%,"1,016,050",+.25,232.10,232.60,10,3,232.20,232.47,232.11,232.96,186.17,"137,588,240",PRECISION CASTPARTS CORP COM
PDCO,41.71,Range Bound,"instrument=PDCO
trend=[null, RED, GREEN, RED, RED, GREEN, RED, GREEN, RED, RED]
headPointer=9
separatorPointer=9
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.53%,"920,892",+.22,41.51,41.71,3,1,41.74,42.145,41.42,53.07,41.10,"99,430,000",PATTERSON COMPANIES INC COM
PEG,38.60,Range Bound,"instrument=PEG
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",0.00%,"2,993,451",0,38.41,38.60,1,1,38.72,38.81,38.03,44.45,36.80,"505,961,860",PUBLIC SVC ENTERPRISE GROUP COM
PEP,97.62,Range Bound,"instrument=PEP
trend=[RED, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, GREEN]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.18%,"5,180,635",+.18,97.18,97.56,1,1,98.41,98.41,97.14,103.44,76.48,"1,456,850,800",PEPSICO INC COM
PFE,31.00,Range Bound,"instrument=PFE
trend=[RED, RED, RED, GREEN, RED, RED, RED, GREEN, RED, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.23%,"38,752,871",-.07,30.90,31.07,2,1,31.38,31.50,30.724,36.46,28.47,"6,173,002,000",PFIZER INC COM
PFG,39.68,Range Bound,"instrument=PFG
trend=[RED, GREEN, RED, RED, RED, GREEN, GREEN, RED, RED, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.43%,"1,387,096",+.17,39.42,41.45,3,1,40.19,40.19,39.06,58.02,38.93,"292,751,140",PRINCIPAL FINANCIAL GROUP COM
PG,76.51,Range Bound,"instrument=PG
trend=[RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.21%,"8,762,405",-.16,76.11,76.45,1,1,77.00,77.02,75.75,91.79,65.02,"2,720,572,700",PROCTER GAMBLE CO COM
PGR,30.73,Range Bound,"instrument=PGR
trend=[RED, GREEN, GREEN, GREEN, GREEN, GREEN, RED, GREEN, GREEN, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.29%,"3,083,722",+.09,30.28,30.73,6,1,30.85,30.92,30.14,33.95,25.23,"584,544,250",PROGRESSIVE CORP OHIO COM
PH,90.51,Range Bound,"instrument=PH
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.15%,"1,230,541",+.14,86.41,94.57,1,1,91.31,91.6057,88.86,128.29,89.43,"135,980,030",PARKER HANNIFIN CORP COM
PHM,16.23,Range Bound,"instrument=PHM
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.43%,"5,681,991",+.07,16.11,16.53,10,1,16.33,16.49,15.845,23.36,15.76,"349,137,140",PULTE GROUP INC COM
PKI,48.55,Range Bound,"instrument=PKI
trend=[RED_OVER_GREEN, RED, RED, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, RED, GREEN_OVER_RED]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.68%,"733,373",+.80,45.70,50.86,3,3,48.17,48.68,47.75,54.52,42.265,"111,934,189",PERKINELMER INC COM
PLD,40.69,Range Bound,"instrument=PLD
trend=[null, GREEN, RED, RED, GREEN, RED, GREEN, RED, RED, GREEN]
headPointer=9
separatorPointer=9
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.80%,"3,781,253",-.33,40.49,44.15,4,1,41.46,41.46,40.33,47.56,36.26,"524,311,000",PROLOGIS COM
PM,89.09,Range Bound,"instrument=PM
trend=[null, RED, RED, RED, RED, RED_OVER_GREEN, RED, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.09%,"4,619,159",-.08,88.70,89.05,1,1,89.61,89.88,88.16,90.27,75.27,"1,549,295,700",PHILIP MORRIS INTL COM
PNC,89.00,Range Bound,"instrument=PNC
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED]
headPointer=9
separatorPointer=9
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.82%,"2,104,686",+.72,86.93,88.96,1,1,89.16,89.40,87.664,100.52,81.84,"507,805,790",PNC FINL CORP COM
PNR,46.12,Range Bound,"instrument=PNR
trend=[RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.36%,"1,695,727",+.62,45.11,49.00,3,4,46.14,46.26,45.08,69.65,44.83,"160,353,590",PENTAIR PLC ORD
PNW,63.70,Range Bound,"instrument=PNW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.67%,"1,492,919",-1.08,60.23,63.72,10,5,63.10,64.56,62.85,73.31,56.01,"110,849,752",PINNACLE WEST CAP CORP COM
POM,26.17,Range Bound,"instrument=POM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.38%,"1,767,036",-.10,21.67,26.39,1,1,26.26,26.37,26.07,27.50,21.61,"253,617,190",PEPCO HOLDINGS INC COM
PPG,95.12,Range Bound,"instrument=PPG
trend=[RED, RED_OVER_GREEN, GREEN, GREEN, RED, GREEN, RED, RED, GREEN, GREEN]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.71%,"1,301,687",+.67,94.49,97.84,2,1,95.33,95.56,93.79,118.95,82.93,"269,269,200",PPG INDUSTRIES INC COM
PPL,33.55,Range Bound,"instrument=PPL
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, RED, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.00%,"5,806,414",-.34,33.37,33.53,1,1,33.99,33.99,33.26,35.00,29.053825,"672,845,580",PPL CORPORATION COM
