Quote on 1/12/16 15:55:27

NASDAQ
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
IQNT,16.43,Range Bound,"instrument=IQNT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.54%,"262,652",-.09,13.65,19.24,1,2,16.62,16.86,16.02,23.20,14.31,"33,754,838",INTELIQUENT INC COM
IPWR,7.08,N/A,"instrument=IPWR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.28%,"32,150",-.02,6.49,11.63,4,1,7.3999,7.40,6.64,11.53,5.93,"9,400,043",IDEAL PWR INC COM
IPHS,25.67,Downtrend,"instrument=IPHS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.53%,"149,317",-.40,21.30,27.32,1,1,26.40,26.40,25.32,63.29,25.85,"19,238,346",INNOPHOS HOLDINGS INC COM
IPHI,25.94,Range Bound,"instrument=IPHI
trend=[null, GREEN, RED, GREEN, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+7.59%,"910,447",+1.83,24.11,30.36,2,2,24.43,26.05,24.43,32.32,17.0472,"39,241,007",INPHI CORP COM
IPCI,2.41,Uptrend,"instrument=IPCI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+5.24%,"248,043",+.12,2.31,2.37,0,8,2.33,2.41,2.17,3.92,1.73,"24,073,611",INTELLIPHARMACEUTICS INTL INC COM
IPAS,.9502,N/A,"instrument=IPAS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.12%,"77,205",-.0108,.9500,1.0500,99,229,.9608,.9700,.9501,1.4900,.8450,"64,520,886",IPASS INC COM
IPAR,23.24,Range Bound,"instrument=IPAR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+4.87%,"187,061",+1.08,19.27,27.29,1,1,22.44,23.32,22.44,35.22,20.96,"31,005,548",INTER PARFUMS INC COM
IOTS,6.72,N/A,"instrument=IOTS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.30%,"64,636",-.02,6.50,6.78,0,1,6.83,7.00,6.50,8.50,5.00,"14,974,718",ADESTO TECHNOLOGIES CORP COM
INXN,29.23,Range Bound,"instrument=INXN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.10%,"309,514",+.03,26.50,34.22,2,2,29.41,29.49,28.88,33.16,25.85,"69,638,000",INTERXION COM
INWK,7.00,Range Bound,"instrument=INWK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.29%,"188,452",+.02,6.62,7.52,25,10,6.98,7.10,6.87,8.69,4.94,"53,908,764",INNERWORKINGS INC COM
INVT,1.53,N/A,"instrument=INVT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.29%,"171,180",-.02,1.50,1.77,3,10,1.55,1.663,1.42,9.40,.71,"4,222,086",INVENTERGY GLOBAL INC COM
INVN,8.28,Downtrend,"instrument=INVN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.22%,"1,900,465",+.18,8.25,8.28,10,30,8.22,8.29,7.96,17.56,8.00,"92,043,000",INVENSENSE INC COM
INVA,8.43,Downtrend,"instrument=INVA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-14.68%,"1,367,144",-1.45,8.41,9.00,0,1,9.53,10.05,8.05,21.16,6.36,"117,425,815",INNOVIVA INC COM
INUV,2.30,N/A,"instrument=INUV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.29%,"92,283",-.03,2.21,2.69,5,4,2.38,2.39,2.23,3.57,1.04,"24,375,881",INUVO INC COM
INTX,2.49,Range Bound,"instrument=INTX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-7.09%,"34,714",-.19,2.41,8.99,0,5,2.59,2.605,2.45,3.9002,1.81,"20,206,128",INTERSECTIONS INC COM
INSY,25.31,Downtrend,"instrument=INSY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.77%,"990,940",+.44,24.56,27.00,2,4,25.14,26.77,24.98,46.17,20.15,"72,031,148",INSYS THERAPEUTICS INC COM
INSM,16.13,Range Bound,"instrument=INSM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+5.49%,"667,721",+.84,16.01,25.00,0,2,15.44,16.15,15.18,28.66,13.93,"61,803,749",INSMED INC COM
INOV,17.14,Range Bound,"instrument=INOV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+4.32%,"498,763",+.71,15.11,21.62,2,4,16.53,17.25,16.49,33.75,15.575,"150,880,470",INOVALON HOLDINGS INC CL A
INIS,.1100,N/A,"instrument=INIS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.92%,"49,041",+.001,.0900,.1870,"10,000","5,000",.1090,.1199,.1003,.1200,.0291,"402,242,990",INTERNATIONAL ISOTOPES INC COM
ININ,23.48,Downtrend,"instrument=ININ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-13.58%,"323,207",-3.69,23.43,27.46,2,1,27.16,27.245,23.365,50.39,26.94,"21,700,835",INTERACTIVE INTELLIGENCE GROUP COM
INFY,16.57,Range Bound,"instrument=INFY
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.97%,"5,930,415",+.32,16.50,16.56,4,4,16.21,16.72,16.21,19.46,15.255,"2,285,619,400",INFOSYS LTD ADR
